"Unidade";"Grupo Base";"Nome Grupo";"Fonte Recurso";"Recolhimento";"Data";"Situacao";"Guia";"Data Guia";"Valor";"Finalidade";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Prestação de Serviços";"03151763/2018";"18/07/2018";"Recolhido";"01621/2018";"18/07/2018";"330,00";"Boletos Bancários ano 2018 Número = 28444740000164651    data efetivação Jul 18 2018 fonte = Prestaç";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Prestação de Serviços";"03151763/2018";"18/07/2018";"Recolhido";"01622/2018";"18/07/2018";"330,00";"Boletos Bancários ano 2018 Número = 28444740000164652    data efetivação Jul 18 2018 fonte = Prestaç";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03151780/2018";"18/07/2018";"Recolhido";"01623/2018";"18/07/2018";"30,00";"Boletos Bancários ano 2018 Número = 28444740000160413    data efetivação Jul 18 2018 fonte = Taxas";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03151780/2018";"18/07/2018";"Recolhido";"01624/2018";"18/07/2018";"30,00";"Boletos Bancários ano 2018 Número = 28444740000166366    data efetivação Jul 18 2018 fonte = Taxas";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03151780/2018";"18/07/2018";"Recolhido";"01625/2018";"18/07/2018";"30,00";"Boletos Bancários ano 2018 Número = 28444740000166499    data efetivação Jul 18 2018 fonte = Taxas";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03151780/2018";"18/07/2018";"Recolhido";"01626/2018";"18/07/2018";"30,00";"Boletos Bancários ano 2018 Número = 28444740000166617    data efetivação Jul 18 2018 fonte = Taxas";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03151780/2018";"18/07/2018";"Recolhido";"01627/2018";"18/07/2018";"30,00";"Boletos Bancários ano 2018 Número = 28444740000166721    data efetivação Jul 18 2018 fonte = Taxas";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03151780/2018";"18/07/2018";"Recolhido";"01628/2018";"18/07/2018";"30,00";"Boletos Bancários ano 2018 Número = 28444740000163138    data efetivação Jul 18 2018 fonte = Taxas";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03249429/2018";"20/07/2018";"Recolhido";"01629/2018";"18/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03249429/2018";"20/07/2018";"Recolhido";"01630/2018";"18/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03249429/2018";"20/07/2018";"Recolhido";"01631/2018";"18/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03249429/2018";"20/07/2018";"Recolhido";"01632/2018";"18/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03249429/2018";"20/07/2018";"Recolhido";"01633/2018";"18/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03249429/2018";"20/07/2018";"Recolhido";"01634/2018";"18/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03249429/2018";"20/07/2018";"Recolhido";"01635/2018";"18/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03249429/2018";"20/07/2018";"Recolhido";"01636/2018";"18/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03249429/2018";"20/07/2018";"Recolhido";"01637/2018";"18/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03249429/2018";"20/07/2018";"Recolhido";"01638/2018";"18/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03249429/2018";"20/07/2018";"Recolhido";"01639/2018";"18/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03249429/2018";"20/07/2018";"Recolhido";"01640/2018";"18/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03249429/2018";"20/07/2018";"Recolhido";"01641/2018";"18/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03249429/2018";"20/07/2018";"Recolhido";"01642/2018";"18/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03289331/2018";"25/07/2018";"Recolhido";"01643/2018";"18/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"03249348/2018";"20/07/2018";"Recolhido";"01644/2018";"18/07/2018";"520,00";"Curso de Especialização - Nutrição Aplicada ao Exercício Fisico - 6a. Edição - 2017 - 2018";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"03249348/2018";"20/07/2018";"Recolhido";"01646/2018";"18/07/2018";"520,00";"Curso de Especialização - Nutrição Aplicada ao Exercício Fisico - 6a. Edição - 2017 - 2018";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"03249348/2018";"20/07/2018";"Recolhido";"01647/2018";"18/07/2018";"520,00";"Curso de Especialização - Nutrição Aplicada ao Exercício Fisico - 6a. Edição - 2017 - 2018";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"03249348/2018";"20/07/2018";"Recolhido";"01648/2018";"18/07/2018";"520,00";"Curso de Especialização - Nutrição Aplicada ao Exercício Fisico - 6a. Edição - 2017 - 2018";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"03249348/2018";"20/07/2018";"Recolhido";"01649/2018";"18/07/2018";"520,00";"Curso de Especialização - Nutrição Aplicada ao Exercício Fisico - 6a. Edição - 2017 - 2018";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"03249364/2018";"20/07/2018";"Recolhido";"01650/2018";"18/07/2018";"390,00";"Curso de Especialização - Treinamento de Força: da Saúde ao Alto Rendimento - 2017/2018 - 3a. Edição";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"03249364/2018";"20/07/2018";"Recolhido";"01651/2018";"18/07/2018";"390,00";"Curso de Especialização - Treinamento de Força: da Saúde ao Alto Rendimento - 2017/2018 - 3a. Edição";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"03249364/2018";"20/07/2018";"Recolhido";"01652/2018";"18/07/2018";"390,00";"Curso de Especialização - Treinamento de Força: da Saúde ao Alto Rendimento - 2017/2018 - 3a. Edição";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"03249364/2018";"20/07/2018";"Recolhido";"01653/2018";"18/07/2018";"780,00";"Curso de Especialização - Treinamento de Força: da Saúde ao Alto Rendimento - 2017/2018 - 3a. Edição";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"03249364/2018";"20/07/2018";"Recolhido";"01654/2018";"18/07/2018";"390,00";"Curso de Especialização - Treinamento de Força: da Saúde ao Alto Rendimento - 2017/2018 - 3a. Edição";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03249402/2018";"20/07/2018";"Recolhido";"01655/2018";"18/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03249402/2018";"20/07/2018";"Recolhido";"01656/2018";"18/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03249402/2018";"20/07/2018";"Recolhido";"01657/2018";"18/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03250060/2018";"23/07/2018";"Recolhido";"01658/2018";"23/07/2018";"30,00";"Boletos Bancários ano 2018 Número = 28444740000167093    data efetivação Jul 23 2018 fonte = Taxas";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03289358/2018";"25/07/2018";"Recolhido";"01659/2018";"23/07/2018";"150,00";"TAXA DE PUBLICAÇÃO DO ARTIGO NA RBEFE.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03289358/2018";"25/07/2018";"Recolhido";"01660/2018";"23/07/2018";"150,00";"TAXA DE PUBLICAÇÃO DO ARTIGO NA RBEFE.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03289358/2018";"25/07/2018";"Recolhido";"01661/2018";"23/07/2018";"150,00";"TAXA DE PUBLICAÇÃO DO ARTIGO NA RBEFE.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03289358/2018";"25/07/2018";"Recolhido";"01662/2018";"23/07/2018";"150,00";"TAXA DE PUBLICAÇÃO DO ARTIGO NA RBEFE.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03289358/2018";"25/07/2018";"Recolhido";"01663/2018";"23/07/2018";"150,00";"TAXA DE PUBLICAÇÃO DO ARTIGO NA RBEFE.";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"03289315/2018";"25/07/2018";"Recolhido";"01664/2018";"23/07/2018";"520,00";"Curso de Especialização - Nutrição Aplicada ao Exercício Fisico - 6a. Edição - 2017 - 2018";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"03289315/2018";"25/07/2018";"Recolhido";"01665/2018";"23/07/2018";"520,00";"Curso de Especialização - Nutrição Aplicada ao Exercício Fisico - 6a. Edição - 2017 - 2018";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"03289315/2018";"25/07/2018";"Recolhido";"01666/2018";"23/07/2018";"1.040,00";"Curso de Especialização - Nutrição Aplicada ao Exercício Fisico - 6a. Edição - 2017 - 2018";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"03289315/2018";"25/07/2018";"Recolhido";"01667/2018";"23/07/2018";"520,00";"Curso de Especialização - Nutrição Aplicada ao Exercício Fisico - 6a. Edição - 2017 - 2018";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"03289315/2018";"25/07/2018";"Recolhido";"01668/2018";"23/07/2018";"520,00";"Curso de Especialização - Nutrição Aplicada ao Exercício Fisico - 6a. Edição - 2017 - 2018";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"03289315/2018";"25/07/2018";"Recolhido";"01669/2018";"23/07/2018";"520,00";"Curso de Especialização - Nutrição Aplicada ao Exercício Fisico - 6a. Edição - 2017 - 2018";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03289374/2018";"25/07/2018";"Recolhido";"01670/2018";"23/07/2018";"150,00";"TAXA DE PUBLICAÇÃO DO ARTIGO NA RBEFE.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Devolução no Exercício Receita";"03262565/2018";"23/07/2018";"Recolhido";"01671/2018";"23/07/2018";"1.284,74";"Devolução referente ao adiantamento:  201830015891";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"03304926/2018";"26/07/2018";"Recolhido";"01672/2018";"24/07/2018";"390,00";"Curso de Especialização - Treinamento de Força: da Saúde ao Alto Rendimento - 2017/2018 - 3a. Edição";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"03304926/2018";"26/07/2018";"Recolhido";"01673/2018";"24/07/2018";"1.560,00";"Curso de Especialização - Treinamento de Força: da Saúde ao Alto Rendimento - 2017/2018 - 3a. Edição";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"03304926/2018";"26/07/2018";"Recolhido";"01674/2018";"24/07/2018";"390,00";"Curso de Especialização - Treinamento de Força: da Saúde ao Alto Rendimento - 2017/2018 - 3a. Edição";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"03304926/2018";"26/07/2018";"Recolhido";"01675/2018";"24/07/2018";"390,00";"Curso de Especialização - Treinamento de Força: da Saúde ao Alto Rendimento - 2017/2018 - 3a. Edição";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"03304942/2018";"26/07/2018";"Recolhido";"01676/2018";"24/07/2018";"2.080,00";"Curso de Especialização - Nutrição Aplicada ao Exercício Fisico - 6a. Edição - 2017 - 2018";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"03304942/2018";"26/07/2018";"Recolhido";"01677/2018";"24/07/2018";"520,00";"Curso de Especialização - Nutrição Aplicada ao Exercício Fisico - 6a. Edição - 2017 - 2018";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Extensão sem Convênio";"03304942/2018";"26/07/2018";"Recolhido";"01678/2018";"24/07/2018";"520,00";"Curso de Especialização - Nutrição Aplicada ao Exercício Fisico - 6a. Edição - 2017 - 2018";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Prestação de Serviços";"03277457/2018";"25/07/2018";"Recolhido";"01679/2018";"25/07/2018";"400,00";"Boletos Bancários ano 2018 Número = 28444740000167935    data efetivação Jul 25 2018 fonte = Prestaç";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03277473/2018";"25/07/2018";"Recolhido";"01680/2018";"25/07/2018";"30,00";"Boletos Bancários ano 2018 Número = 28444740000165589    data efetivação Jul 25 2018 fonte = Taxas";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03277473/2018";"25/07/2018";"Recolhido";"01681/2018";"25/07/2018";"30,00";"Boletos Bancários ano 2018 Número = 28444740000167900    data efetivação Jul 25 2018 fonte = Taxas";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03277473/2018";"25/07/2018";"Recolhido";"01682/2018";"25/07/2018";"30,00";"Boletos Bancários ano 2018 Número = 28444740000168000    data efetivação Jul 25 2018 fonte = Taxas";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Prestação de Serviços";"03290267/2018";"26/07/2018";"Recolhido";"01683/2018";"26/07/2018";"300,00";"Boletos Bancários ano 2018 Número = 28444740000167948    data efetivação Jul 26 2018 fonte = Prestaç";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Prestação de Serviços";"03290267/2018";"26/07/2018";"Recolhido";"01684/2018";"26/07/2018";"400,00";"Boletos Bancários ano 2018 Número = 28444740000168078    data efetivação Jul 26 2018 fonte = Prestaç";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Prestação de Serviços";"03290267/2018";"26/07/2018";"Recolhido";"01685/2018";"26/07/2018";"400,00";"Boletos Bancários ano 2018 Número = 28444740000168080    data efetivação Jul 26 2018 fonte = Prestaç";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Prestação de Serviços";"03305400/2018";"27/07/2018";"Recolhido";"01686/2018";"27/07/2018";"400,00";"Boletos Bancários ano 2018 Número = 28444740000167908    data efetivação Jul 27 2018 fonte = Prestaç";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Prestação de Serviços";"03305400/2018";"27/07/2018";"Recolhido";"01687/2018";"27/07/2018";"400,00";"Boletos Bancários ano 2018 Número = 28444740000167921    data efetivação Jul 27 2018 fonte = Prestaç";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Prestação de Serviços";"03305400/2018";"27/07/2018";"Recolhido";"01688/2018";"27/07/2018";"400,00";"Boletos Bancários ano 2018 Número = 28444740000167938    data efetivação Jul 27 2018 fonte = Prestaç";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Prestação de Serviços";"03305400/2018";"27/07/2018";"Recolhido";"01689/2018";"27/07/2018";"300,00";"Boletos Bancários ano 2018 Número = 28444740000167943    data efetivação Jul 27 2018 fonte = Prestaç";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Prestação de Serviços";"03305400/2018";"27/07/2018";"Recolhido";"01690/2018";"27/07/2018";"300,00";"Boletos Bancários ano 2018 Número = 28444740000167957    data efetivação Jul 27 2018 fonte = Prestaç";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03305426/2018";"27/07/2018";"Recolhido";"01691/2018";"27/07/2018";"30,00";"Boletos Bancários ano 2018 Número = 28444740000168368    data efetivação Jul 27 2018 fonte = Taxas";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03305426/2018";"27/07/2018";"Recolhido";"01692/2018";"27/07/2018";"30,00";"Boletos Bancários ano 2018 Número = 28444740000168375    data efetivação Jul 27 2018 fonte = Taxas";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Extensão sem Convênio";"03394780/2018";"03/08/2018";"Recolhido";"01693/2018";"27/07/2018";"500,00";"Prestar Consultoria junto ao Hospital Sírio Libanês na estruturação do serviço de reabilitação cardiológica e avaliação do atleta - Processo: 2015.1.421.39-8 - Junho - Parte EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Prestação de Serviços";"03315200/2018";"30/07/2018";"Recolhido";"01695/2018";"30/07/2018";"300,00";"Boletos Bancários ano 2018 Número = 28444740000167945    data efetivação Jul 30 2018 fonte = Prestaç";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Prestação de Serviços";"03315200/2018";"30/07/2018";"Recolhido";"01696/2018";"30/07/2018";"300,00";"Boletos Bancários ano 2018 Número = 28444740000168450    data efetivação Jul 30 2018 fonte = Prestaç";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Prestação de Serviços";"03315200/2018";"30/07/2018";"Recolhido";"01697/2018";"30/07/2018";"300,00";"Boletos Bancários ano 2018 Número = 28444740000168716    data efetivação Jul 30 2018 fonte = Prestaç";
"EEFE    - Escola de Educação Física e Esporte";"179";"Convênios";"Prestação de Serviços";"03315200/2018";"30/07/2018";"Recolhido";"01698/2018";"30/07/2018";"300,00";"Boletos Bancários ano 2018 Número = 28444740000168717    data efetivação Jul 30 2018 fonte = Prestaç";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03363248/2018";"01/08/2018";"Recolhido";"01699/2018";"30/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03363248/2018";"01/08/2018";"Recolhido";"01700/2018";"30/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03363248/2018";"01/08/2018";"Recolhido";"01701/2018";"30/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03363248/2018";"01/08/2018";"Recolhido";"01702/2018";"30/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03363248/2018";"01/08/2018";"Recolhido";"01703/2018";"30/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03363248/2018";"01/08/2018";"Recolhido";"01704/2018";"30/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03363248/2018";"01/08/2018";"Recolhido";"01705/2018";"30/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03363248/2018";"01/08/2018";"Recolhido";"01706/2018";"30/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03363248/2018";"01/08/2018";"Recolhido";"01707/2018";"30/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03363248/2018";"01/08/2018";"Recolhido";"01708/2018";"30/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03363248/2018";"01/08/2018";"Recolhido";"01709/2018";"30/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03363248/2018";"01/08/2018";"Recolhido";"01710/2018";"30/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03363248/2018";"01/08/2018";"Recolhido";"01711/2018";"30/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03363248/2018";"01/08/2018";"Recolhido";"01712/2018";"30/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03363248/2018";"01/08/2018";"Recolhido";"01713/2018";"30/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03363248/2018";"01/08/2018";"Recolhido";"01714/2018";"30/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03363248/2018";"01/08/2018";"Recolhido";"01715/2018";"30/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03363248/2018";"01/08/2018";"Recolhido";"01716/2018";"30/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03363248/2018";"01/08/2018";"Recolhido";"01717/2018";"30/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03363248/2018";"01/08/2018";"Recolhido";"01718/2018";"30/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03363248/2018";"01/08/2018";"Recolhido";"01719/2018";"30/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03363248/2018";"01/08/2018";"Recolhido";"01720/2018";"30/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03363248/2018";"01/08/2018";"Recolhido";"01721/2018";"30/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03363248/2018";"01/08/2018";"Recolhido";"01722/2018";"30/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03363248/2018";"01/08/2018";"Recolhido";"01723/2018";"30/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03363248/2018";"01/08/2018";"Recolhido";"01724/2018";"30/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03363248/2018";"01/08/2018";"Recolhido";"01725/2018";"30/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03363248/2018";"01/08/2018";"Recolhido";"01726/2018";"30/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03363248/2018";"01/08/2018";"Recolhido";"01727/2018";"30/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03363248/2018";"01/08/2018";"Recolhido";"01728/2018";"30/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03363248/2018";"01/08/2018";"Recolhido";"01729/2018";"30/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03363248/2018";"01/08/2018";"Recolhido";"01730/2018";"30/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03363248/2018";"01/08/2018";"Recolhido";"01731/2018";"30/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03363248/2018";"01/08/2018";"Recolhido";"01732/2018";"30/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03363248/2018";"01/08/2018";"Recolhido";"01733/2018";"30/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03363248/2018";"01/08/2018";"Recolhido";"01734/2018";"30/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
"EEFE    - Escola de Educação Física e Esporte";"000";"Básica";"Taxas";"03363248/2018";"01/08/2018";"Recolhido";"01735/2018";"30/07/2018";"19,00";"Exames médico dermatológico para atividades físicas na piscina da EEFE/USP.";
